time_s,frame_idx,exercise,conf,phase,knee_avg,elbow_avg,rep_count,score,warnings
33.236,856,squat,1.0,Ascending,139.49,157.55,3,1.0,
33.281,857,squat,1.0,Ascending,143.45,156.93,3,1.0,
33.328,858,squat,1.0,Ascending,146.48,157.26,3,1.0,
33.36,859,squat,1.0,Ascending,149.97,157.22,3,1.0,
33.393,860,squat,1.0,Ascending,153.79,157.43,3,1.0,
33.424,861,squat,1.0,Ascending,157.7,157.38,3,1.0,
33.456,862,squat,1.0,Ascending,161.5,157.3,3,1.0,
33.502,863,squat,1.0,Ascending,165.11,157.96,3,1.0,
33.605,864,squat,1.0,Start,168.41,157.31,4,1.0,
33.638,865,squat,1.0,Start,171.17,157.1,4,1.0,
33.679,866,squat,1.0,Start,173.23,157.36,4,1.0,
33.726,867,squat,1.0,Start,174.67,157.82,4,1.0,
33.757,868,squat,1.0,Start,175.71,157.98,4,1.0,
33.791,869,squat,1.0,Start,176.33,157.66,4,1.0,
33.824,870,squat,1.0,Start,176.82,157.27,4,1.0,
33.855,871,squat,1.0,Start,177.14,156.83,4,1.0,
33.885,872,squat,1.0,Start,177.43,156.5,4,1.0,
33.917,873,squat,1.0,Start,177.71,157.82,4,1.0,
33.967,874,squat,1.0,Start,177.91,159.21,4,1.0,
34.014,875,squat,1.0,Start,178.1,160.29,4,1.0,
34.06,876,squat,1.0,Start,178.28,161.18,4,1.0,
34.108,877,squat,1.0,Start,178.42,161.79,4,1.0,
34.14,878,squat,1.0,Start,178.53,162.25,4,1.0,
34.171,879,squat,1.0,Start,178.64,162.5,4,1.0,
34.205,880,squat,1.0,Start,178.78,162.69,4,1.0,
34.238,881,squat,1.0,Start,178.93,162.84,4,1.0,
34.269,882,squat,1.0,Start,178.98,162.94,4,1.0,
34.315,883,squat,1.0,Start,178.99,163.0,4,1.0,
34.349,884,squat,1.0,Start,178.99,163.05,4,1.0,
34.396,885,squat,1.0,Start,178.97,163.09,4,1.0,
34.444,886,squat,1.0,Start,178.91,163.18,4,1.0,
34.492,887,squat,1.0,Start,178.75,163.26,4,1.0,
34.54,888,squat,1.0,Start,178.55,163.24,4,1.0,
34.573,889,squat,1.0,Start,178.35,163.17,4,1.0,
34.619,890,squat,1.0,Start,178.12,163.13,4,1.0,
34.665,891,squat,1.0,Start,177.87,162.97,4,1.0,
34.697,892,squat,1.0,Start,177.68,162.75,4,1.0,
34.73,893,squat,1.0,Start,177.44,162.77,4,1.0,
34.764,894,squat,1.0,Start,176.96,163.21,4,1.0,
34.811,895,squat,1.0,Start,176.22,163.81,4,1.0,
34.842,896,squat,1.0,Start,174.9,164.16,4,1.0,
34.888,897,squat,1.0,Start,173.18,164.72,4,1.0,
34.922,898,squat,1.0,Start,171.58,165.63,4,1.0,
34.968,899,squat,1.0,Start,169.69,166.04,4,1.0,
34.999,900,squat,1.0,Start,167.89,165.76,4,1.0,
35.036,901,squat,1.0,Start,166.19,164.74,4,1.0,
35.071,902,squat,1.0,Start,164.24,164.01,4,1.0,
35.105,903,squat,1.0,Descending,162.17,163.18,4,1.0,
35.145,904,squat,1.0,Descending,159.91,162.62,4,1.0,
35.191,905,squat,1.0,Descending,157.6,162.22,4,1.0,
35.225,906,squat,1.0,Descending,155.65,162.09,4,1.0,
35.272,907,squat,1.0,Descending,153.63,162.05,4,1.0,
35.303,908,squat,1.0,Descending,151.42,162.21,4,1.0,
35.348,909,squat,1.0,Descending,149.26,162.02,4,1.0,
35.396,910,squat,1.0,Descending,147.19,161.93,4,1.0,
35.443,911,squat,1.0,Descending,145.24,162.29,4,1.0,
35.477,912,squat,1.0,Descending,143.3,162.37,4,1.0,
35.523,913,squat,1.0,Descending,141.64,162.41,4,1.0,
35.571,914,squat,1.0,Descending,139.95,162.26,4,1.0,
35.62,915,squat,1.0,Descending,138.1,161.96,4,1.0,
35.653,916,squat,1.0,Descending,136.03,161.69,4,1.0,
35.684,917,squat,1.0,Descending,133.85,161.26,4,1.0,
35.715,918,squat,1.0,Descending,131.43,160.74,4,1.0,
35.763,919,squat,1.0,Descending,129.02,159.98,4,1.0,
35.813,920,squat,1.0,Descending,126.64,159.61,4,1.0,
35.86,921,squat,1.0,Descending,125.01,160.02,4,1.0,
35.907,922,squat,1.0,Descending,123.48,159.94,4,1.0,
35.938,923,squat,1.0,Descending,121.79,159.58,4,1.0,
35.986,924,squat,1.0,Descending,119.79,159.18,4,1.0,
36.037,925,squat,1.0,Descending,117.6,159.02,4,1.0,
36.074,926,squat,1.0,Descending,115.17,158.9,4,1.0,
36.116,927,squat,1.0,Descending,112.22,158.56,4,1.0,
36.163,928,squat,1.0,Descending,109.04,157.99,4,1.0,
36.197,929,squat,1.0,Descending,106.65,158.5,4,1.0,
36.242,930,squat,1.0,Descending,104.14,159.5,4,1.0,
36.274,931,squat,1.0,Descending,101.56,160.19,4,1.0,
36.321,932,squat,1.0,Descending,98.86,160.35,4,1.0,
36.369,933,squat,1.0,Descending,95.99,160.55,4,1.0,
36.417,934,squat,1.0,Descending,92.98,160.88,4,1.0,
36.447,935,squat,1.0,Descending,89.98,160.96,4,1.0,
36.495,936,squat,1.0,Descending,87.19,160.93,4,1.0,
36.527,937,squat,1.0,Descending,85.05,160.61,4,1.0,
36.562,938,squat,1.0,Bottom,83.19,160.56,4,1.0,
36.596,939,squat,1.0,Bottom,81.53,160.57,4,1.0,
36.629,940,squat,1.0,Bottom,80.28,160.58,4,1.0,
36.67,941,squat,1.0,Bottom,79.23,160.58,4,1.0,
36.703,942,squat,1.0,Bottom,78.29,160.65,4,1.0,
36.75,943,squat,1.0,Bottom,77.29,160.66,4,1.0,
36.799,944,squat,1.0,Bottom,76.46,160.79,4,1.0,
36.845,945,squat,1.0,Bottom,75.78,160.87,4,1.0,
36.876,946,squat,1.0,Bottom,75.4,160.81,4,1.0,
36.908,947,squat,1.0,Bottom,75.3,160.68,4,1.0,
36.942,948,squat,1.0,Bottom,75.32,160.71,4,1.0,
36.975,949,squat,1.0,Bottom,75.49,160.61,4,1.0,
37.018,950,squat,1.0,Bottom,75.98,160.96,4,1.0,
37.054,951,squat,1.0,Bottom,76.73,161.39,4,1.0,
37.104,952,squat,1.0,Bottom,77.46,161.77,4,1.0,
37.151,953,squat,1.0,Bottom,78.14,161.89,4,1.0,
37.182,954,squat,1.0,Bottom,78.72,161.65,4,1.0,
37.223,955,squat,1.0,Bottom,79.24,161.35,4,1.0,
37.27,956,squat,1.0,Bottom,79.68,161.03,4,1.0,
37.303,957,squat,1.0,Bottom,80.04,160.79,4,1.0,
37.348,958,squat,1.0,Bottom,80.3,160.63,4,1.0,
37.379,959,squat,1.0,Bottom,80.49,160.63,4,1.0,
37.41,960,squat,1.0,Bottom,80.62,160.69,4,1.0,
37.446,961,squat,1.0,Bottom,80.73,160.83,4,1.0,
37.479,962,squat,1.0,Bottom,80.8,160.96,4,1.0,
37.525,963,squat,1.0,Bottom,80.78,161.05,4,1.0,
37.555,964,squat,1.0,Bottom,80.65,161.11,4,1.0,
37.586,965,squat,1.0,Bottom,80.5,161.14,4,1.0,
37.617,966,squat,1.0,Bottom,80.3,161.31,4,1.0,
37.653,967,squat,1.0,Bottom,80.11,161.53,4,1.0,
37.686,968,squat,1.0,Bottom,79.95,161.76,4,1.0,
37.732,969,squat,1.0,Bottom,79.83,161.96,4,1.0,
37.766,970,squat,1.0,Bottom,79.75,162.13,4,1.0,
37.811,971,squat,1.0,Bottom,79.69,162.3,4,1.0,
37.843,972,squat,1.0,Bottom,79.65,162.45,4,1.0,
37.877,973,squat,1.0,Bottom,79.58,162.58,4,1.0,
37.923,974,squat,1.0,Bottom,79.46,162.71,4,1.0,
37.972,975,squat,1.0,Bottom,79.32,162.81,4,1.0,
38.017,976,squat,1.0,Bottom,79.12,162.91,4,1.0,
38.052,977,squat,1.0,Bottom,78.91,162.99,4,1.0,
38.083,978,squat,1.0,Bottom,78.69,163.07,4,1.0,
38.134,979,squat,1.0,Bottom,78.5,163.15,4,1.0,
38.176,980,squat,1.0,Bottom,78.34,163.22,4,1.0,
38.21,981,squat,1.0,Bottom,78.2,163.29,4,1.0,
38.241,982,squat,1.0,Bottom,78.08,163.36,4,1.0,
38.288,983,squat,1.0,Bottom,77.98,163.45,4,1.0,
38.32,984,squat,1.0,Bottom,77.91,163.55,4,1.0,
38.369,985,squat,1.0,Bottom,77.84,163.66,4,1.0,
38.415,986,squat,1.0,Bottom,77.77,163.75,4,1.0,
38.464,987,squat,1.0,Bottom,77.69,163.81,4,1.0,
38.494,988,squat,1.0,Bottom,77.61,163.84,4,1.0,
38.525,989,squat,1.0,Bottom,77.54,163.85,4,1.0,
38.555,990,squat,1.0,Bottom,77.45,163.87,4,1.0,
38.588,991,squat,1.0,Bottom,77.34,163.8,4,1.0,
38.623,992,squat,1.0,Bottom,77.23,163.53,4,1.0,
38.669,993,squat,1.0,Bottom,77.1,163.2,4,1.0,
38.699,994,squat,1.0,Bottom,76.94,162.88,4,1.0,
38.733,995,squat,1.0,Bottom,76.79,162.57,4,1.0,
38.766,996,squat,1.0,Bottom,76.64,162.23,4,1.0,
38.814,997,squat,1.0,Bottom,76.49,161.86,4,1.0,
38.845,998,squat,1.0,Bottom,76.34,161.49,4,1.0,
38.875,999,squat,1.0,Bottom,76.21,161.09,4,1.0,
38.905,1000,squat,1.0,Bottom,76.14,160.58,4,1.0,
38.938,1001,squat,1.0,Bottom,76.12,160.05,4,1.0,
38.975,1002,squat,1.0,Bottom,76.13,159.55,4,1.0,
39.006,1003,squat,1.0,Bottom,76.17,159.1,4,1.0,
39.052,1004,squat,1.0,Bottom,76.21,158.72,4,1.0,
39.087,1005,squat,1.0,Bottom,76.24,158.41,4,1.0,
39.121,1006,squat,1.0,Bottom,76.25,158.16,4,1.0,
39.166,1007,squat,1.0,Bottom,76.26,157.97,4,1.0,
39.197,1008,squat,1.0,Bottom,76.25,157.92,4,1.0,
39.244,1009,squat,1.0,Bottom,76.24,158.01,4,1.0,
39.276,1010,squat,1.0,Bottom,76.21,158.13,4,1.0,
39.308,1011,squat,1.0,Bottom,76.16,158.29,4,1.0,
39.342,1012,squat,1.0,Bottom,76.08,158.49,4,1.0,
39.388,1013,squat,1.0,Bottom,76.0,158.7,4,1.0,
39.421,1014,squat,1.0,Bottom,75.89,158.91,4,1.0,
39.451,1015,squat,1.0,Bottom,75.78,159.12,4,1.0,
39.482,1016,squat,1.0,Bottom,75.69,159.34,4,1.0,
39.514,1017,squat,1.0,Bottom,75.59,159.53,4,1.0,
39.547,1018,squat,1.0,Bottom,75.51,159.71,4,1.0,
39.596,1019,squat,1.0,Bottom,75.44,159.92,4,1.0,
39.627,1020,squat,1.0,Bottom,75.39,160.09,4,1.0,
39.668,1021,squat,1.0,Bottom,75.37,160.25,4,1.0,
39.704,1022,squat,1.0,Bottom,75.33,160.39,4,1.0,
39.75,1023,squat,1.0,Bottom,75.26,160.5,4,1.0,
39.784,1024,squat,1.0,Bottom,75.19,160.57,4,1.0,
39.817,1025,squat,1.0,Bottom,75.1,160.59,4,1.0,
39.862,1026,squat,1.0,Bottom,74.98,160.59,4,1.0,
39.893,1027,squat,1.0,Bottom,74.84,160.6,4,1.0,
39.923,1028,squat,1.0,Bottom,74.7,160.61,4,1.0,
39.959,1029,squat,1.0,Bottom,74.57,160.63,4,1.0,
40.006,1030,squat,1.0,Bottom,74.44,160.66,4,1.0,
40.053,1031,squat,1.0,Bottom,74.32,160.7,4,1.0,
40.085,1032,squat,1.0,Bottom,74.21,160.75,4,1.0,
40.118,1033,squat,1.0,Bottom,74.1,160.81,4,1.0,
40.149,1034,squat,1.0,Bottom,73.98,160.89,4,1.0,
40.196,1035,squat,1.0,Bottom,73.86,160.98,4,1.0,
40.226,1036,squat,1.0,Bottom,73.74,161.07,4,1.0,
40.26,1037,squat,1.0,Bottom,73.63,161.13,4,1.0,
40.306,1038,squat,1.0,Bottom,73.5,161.24,4,1.0,
40.34,1039,squat,1.0,Bottom,73.36,161.35,4,1.0,
40.385,1040,squat,1.0,Bottom,73.26,161.44,4,1.0,
40.415,1041,squat,1.0,Bottom,73.2,161.49,4,1.0,
40.446,1042,squat,1.0,Bottom,73.2,161.49,4,1.0,
40.482,1043,squat,1.0,Bottom,73.22,161.45,4,1.0,
40.513,1044,squat,1.0,Bottom,73.25,161.41,4,1.0,
40.561,1045,squat,1.0,Bottom,73.3,161.36,4,1.0,
40.595,1046,squat,1.0,Bottom,73.34,161.32,4,1.0,
40.626,1047,squat,1.0,Bottom,73.38,161.3,4,1.0,
40.656,1048,squat,1.0,Bottom,73.4,161.34,4,1.0,
40.703,1049,squat,1.0,Bottom,73.4,161.37,4,1.0,
40.735,1050,squat,1.0,Bottom,73.4,161.39,4,1.0,
40.767,1051,squat,1.0,Bottom,73.41,161.32,4,1.0,
40.799,1052,squat,1.0,Bottom,73.42,161.21,4,1.0,
40.832,1053,squat,1.0,Bottom,73.6,160.99,4,1.0,
40.863,1054,squat,1.0,Bottom,74.03,160.6,4,1.0,
40.895,1055,squat,1.0,Bottom,74.98,160.69,4,1.0,
40.929,1056,squat,1.0,Bottom,76.7,155.36,4,1.0,
40.975,1057,squat,1.0,Ascending,79.34,150.15,4,1.0,
41.022,1058,squat,1.0,Ascending,82.53,152.55,4,1.0,
41.055,1059,squat,1.0,Ascending,86.22,153.4,4,1.0,
41.104,1060,squat,1.0,Ascending,89.4,153.44,4,1.0,
41.135,1061,squat,1.0,Ascending,92.64,153.07,4,1.0,
41.167,1062,squat,1.0,Ascending,96.05,152.33,4,1.0,
41.215,1063,squat,1.0,Ascending,99.83,149.36,4,1.0,
41.262,1064,squat,1.0,Ascending,103.92,146.73,4,1.0,
41.296,1065,squat,1.0,Ascending,108.1,149.37,4,1.0,
41.327,1066,squat,1.0,Ascending,112.25,151.82,4,1.0,
41.373,1067,squat,1.0,Ascending,115.46,153.0,4,1.0,
41.407,1068,squat,1.0,Ascending,118.41,154.51,4,1.0,
41.438,1069,squat,1.0,Ascending,121.44,155.48,4,1.0,
41.469,1070,squat,1.0,Ascending,124.72,156.03,4,1.0,
41.503,1071,squat,1.0,Ascending,128.03,156.84,4,1.0,
41.535,1072,squat,1.0,Ascending,131.59,156.98,4,1.0,
41.566,1073,squat,1.0,Ascending,135.3,157.36,4,1.0,
41.613,1074,squat,1.0,Ascending,139.24,157.19,4,1.0,
41.644,1075,squat,1.0,Ascending,142.16,156.95,4,1.0,
41.678,1076,squat,1.0,Ascending,145.42,156.62,4,1.0,
41.71,1077,squat,1.0,Ascending,148.96,156.28,4,1.0,
41.741,1078,squat,1.0,Ascending,152.83,156.7,4,1.0,
41.79,1079,squat,1.0,Ascending,156.86,156.59,4,1.0,
41.838,1080,squat,1.0,Ascending,160.91,156.31,4,1.0,
41.886,1081,squat,1.0,Ascending,164.61,156.87,4,1.0,
41.984,1082,squat,1.0,Start,167.97,156.77,5,1.0,
42.014,1083,squat,1.0,Start,170.88,157.28,5,1.0,
42.056,1084,squat,1.0,Start,172.99,157.26,5,1.0,
42.088,1085,squat,1.0,Start,174.51,157.59,5,1.0,
42.123,1086,squat,1.0,Start,175.5,157.8,5,1.0,
42.169,1087,squat,1.0,Start,176.15,157.69,5,1.0,
42.201,1088,squat,1.0,Start,176.67,157.51,5,1.0,
42.232,1089,squat,1.0,Start,177.07,157.15,5,1.0,
42.262,1090,squat,1.0,Start,177.41,156.87,5,1.0,
42.292,1091,squat,1.0,Start,177.83,158.14,5,1.0,
42.327,1092,squat,1.0,Start,178.12,159.58,5,1.0,
42.359,1093,squat,1.0,Start,178.35,160.56,5,1.0,
42.39,1094,squat,1.0,Start,178.51,161.2,5,1.0,
42.438,1095,squat,1.0,Start,178.62,161.61,5,1.0,
42.472,1096,squat,1.0,Start,178.72,161.88,5,1.0,
42.517,1097,squat,1.0,Start,178.79,162.14,5,1.0,
42.563,1098,squat,1.0,Start,178.88,162.33,5,1.0,
42.596,1099,squat,1.0,Start,178.97,162.43,5,1.0,
42.642,1100,squat,1.0,Start,179.08,162.51,5,1.0,
42.674,1101,squat,1.0,Start,179.14,162.61,5,1.0,
42.706,1102,squat,1.0,Start,179.17,162.68,5,1.0,
42.739,1103,squat,1.0,Start,179.16,162.76,5,1.0,
42.771,1104,squat,1.0,Start,179.07,162.87,5,1.0,
42.802,1105,squat,1.0,Start,178.9,162.87,5,1.0,
42.837,1106,squat,1.0,Start,178.66,162.87,5,1.0,
42.868,1107,squat,1.0,Start,178.42,162.91,5,1.0,
42.898,1108,squat,1.0,Start,178.19,162.85,5,1.0,
42.928,1109,squat,1.0,Start,177.91,162.65,5,1.0,
42.962,1110,squat,1.0,Start,177.58,162.46,5,1.0,
42.995,1111,squat,1.0,Start,177.25,162.47,5,1.0,
43.025,1112,squat,1.0,Start,176.75,162.55,5,1.0,
43.059,1113,squat,1.0,Start,175.99,162.8,5,1.0,
43.105,1114,squat,1.0,Start,174.78,163.24,5,1.0,
43.152,1115,squat,1.0,Start,173.55,164.05,5,1.0,
43.182,1116,squat,1.0,Start,172.03,164.78,5,1.0,
43.214,1117,squat,1.0,Start,170.21,165.17,5,1.0,
43.249,1118,squat,1.0,Start,168.27,165.23,5,1.0,
43.281,1119,squat,1.0,Start,166.46,165.06,5,1.0,
43.328,1120,squat,1.0,Descending,164.42,164.53,5,1.0,
43.377,1121,squat,1.0,Descending,162.17,163.71,5,1.0,
43.409,1122,squat,1.0,Descending,159.87,162.71,5,1.0,
43.456,1123,squat,1.0,Descending,157.91,162.4,5,1.0,
43.506,1124,squat,1.0,Descending,155.96,162.43,5,1.0,
43.55,1125,squat,1.0,Descending,153.86,162.54,5,1.0,
43.583,1126,squat,1.0,Descending,151.62,162.61,5,1.0,
43.619,1127,squat,1.0,Descending,149.4,162.53,5,1.0,
43.67,1128,squat,1.0,Descending,147.37,162.01,5,1.0,
43.712,1129,squat,1.0,Descending,145.38,161.98,5,1.0,
43.756,1130,squat,1.0,Descending,143.83,161.88,5,1.0,
43.8,1131,squat,1.0,Descending,142.25,162.08,5,1.0,
43.831,1132,squat,1.0,Descending,140.5,161.8,5,1.0,
43.865,1133,squat,1.0,Descending,138.5,161.28,5,1.0,
43.913,1134,squat,1.0,Descending,136.32,160.95,5,1.0,
43.956,1135,squat,1.0,Descending,134.03,160.55,5,1.0,
43.989,1136,squat,1.0,Descending,131.44,160.23,5,1.0,
44.037,1137,squat,1.0,Descending,128.92,159.53,5,1.0,
44.075,1138,squat,1.0,Descending,127.16,159.88,5,1.0,
44.112,1139,squat,1.0,Descending,125.46,159.62,5,1.0,
44.144,1140,squat,1.0,Descending,123.77,159.47,5,1.0,
44.176,1141,squat,1.0,Descending,121.8,159.24,5,1.0,
44.222,1142,squat,1.0,Descending,119.65,159.0,5,1.0,
44.255,1143,squat,1.0,Descending,117.36,158.96,5,1.0,
44.303,1144,squat,1.0,Descending,114.76,159.08,5,1.0,
44.336,1145,squat,1.0,Descending,111.74,158.98,5,1.0,
44.382,1146,squat,1.0,Descending,109.19,159.34,5,1.0,
44.412,1147,squat,1.0,Descending,106.77,159.6,5,1.0,
44.442,1148,squat,1.0,Descending,104.07,160.06,5,1.0,
44.477,1149,squat,1.0,Descending,101.3,160.37,5,1.0,
44.508,1150,squat,1.0,Descending,98.51,160.36,5,1.0,
44.541,1151,squat,1.0,Descending,95.7,160.37,5,1.0,
44.589,1152,squat,1.0,Descending,92.66,160.74,5,1.0,
44.635,1153,squat,1.0,Descending,90.26,160.85,5,1.0,
44.682,1154,squat,1.0,Descending,87.88,160.71,5,1.0,
44.727,1155,squat,1.0,Descending,85.47,160.44,5,1.0,
44.758,1156,squat,1.0,Descending,83.2,160.4,5,1.0,
44.789,1157,squat,1.0,Bottom,81.34,160.61,5,1.0,
44.819,1158,squat,1.0,Bottom,80.06,160.85,5,1.0,
44.864,1159,squat,1.0,Bottom,79.11,160.99,5,1.0,
44.909,1160,squat,1.0,Bottom,78.04,160.93,5,1.0,
44.94,1161,squat,1.0,Bottom,77.06,160.88,5,1.0,
44.987,1162,squat,1.0,Bottom,76.13,160.64,5,1.0,
45.018,1163,squat,1.0,Bottom,75.51,160.45,5,1.0,
45.051,1164,squat,1.0,Bottom,75.21,160.39,5,1.0,
45.092,1165,squat,1.0,Bottom,75.11,160.49,5,1.0,
45.139,1166,squat,1.0,Bottom,75.11,160.74,5,1.0,
45.17,1167,squat,1.0,Bottom,75.49,160.8,5,1.0,
45.202,1168,squat,1.0,Bottom,76.09,160.76,5,1.0,
45.234,1169,squat,1.0,Bottom,76.72,160.7,5,1.0,
45.268,1170,squat,1.0,Bottom,77.38,160.98,5,1.0,
45.312,1171,squat,1.0,Bottom,78.07,160.97,5,1.0,
45.359,1172,squat,1.0,Bottom,78.69,160.52,5,1.0,
45.402,1173,squat,1.0,Bottom,79.23,160.08,5,1.0,
45.449,1174,squat,1.0,Bottom,79.65,159.9,5,1.0,
45.483,1175,squat,1.0,Bottom,80.0,159.92,5,1.0,
45.516,1176,squat,1.0,Bottom,80.3,159.99,5,1.0,
45.551,1177,squat,1.0,Bottom,80.51,160.13,5,1.0,
45.584,1178,squat,1.0,Bottom,80.69,160.3,5,1.0,
45.618,1179,squat,1.0,Bottom,80.83,160.59,5,1.0,
45.649,1180,squat,1.0,Bottom,80.94,160.85,5,1.0,
45.693,1181,squat,1.0,Bottom,80.98,161.06,5,1.0,
45.745,1182,squat,1.0,Bottom,80.92,161.41,5,1.0,
45.783,1183,squat,1.0,Bottom,80.76,161.72,5,1.0,
45.82,1184,squat,1.0,Bottom,80.56,161.95,5,1.0,
45.861,1185,squat,1.0,Bottom,80.38,162.11,5,1.0,
45.899,1186,squat,1.0,Bottom,80.2,162.22,5,1.0,
45.934,1187,squat,1.0,Bottom,80.05,162.27,5,1.0,
45.97,1188,squat,1.0,Bottom,79.92,162.31,5,1.0,
46.003,1189,squat,1.0,Bottom,79.81,162.35,5,1.0,
46.045,1190,squat,1.0,Bottom,79.71,162.38,5,1.0,
46.085,1191,squat,1.0,Bottom,79.63,162.43,5,1.0,
46.123,1192,squat,1.0,Bottom,79.56,162.47,5,1.0,
46.169,1193,squat,1.0,Bottom,79.48,162.49,5,1.0,
46.2,1194,squat,1.0,Bottom,79.37,162.52,5,1.0,
46.247,1195,squat,1.0,Bottom,79.21,162.56,5,1.0,
46.279,1196,squat,1.0,Bottom,79.02,162.61,5,1.0,
46.31,1197,squat,1.0,Bottom,78.84,162.66,5,1.0,
46.343,1198,squat,1.0,Bottom,78.69,162.71,5,1.0,
46.375,1199,squat,1.0,Bottom,78.56,162.77,5,1.0,
46.405,1200,squat,1.0,Bottom,78.44,162.84,5,1.0,
46.437,1201,squat,1.0,Bottom,78.32,162.93,5,1.0,
46.47,1202,squat,1.0,Bottom,78.17,163.01,5,1.0,
46.502,1203,squat,1.0,Bottom,77.99,163.03,5,1.0,
46.533,1204,squat,1.0,Bottom,77.79,163.02,5,1.0,
46.573,1205,squat,1.0,Bottom,77.57,162.87,5,1.0,
46.607,1206,squat,1.0,Bottom,77.37,162.72,5,1.0,
46.648,1207,squat,1.0,Bottom,77.19,162.56,5,1.0,
46.678,1208,squat,1.0,Bottom,77.04,162.47,5,1.0,
46.709,1209,squat,1.0,Bottom,76.85,162.24,5,1.0,
46.741,1210,squat,1.0,Bottom,76.64,162.03,5,1.0,
46.776,1211,squat,1.0,Bottom,76.42,161.84,5,1.0,
46.821,1212,squat,1.0,Bottom,76.21,161.67,5,1.0,
46.854,1213,squat,1.0,Bottom,76.02,161.48,5,1.0,
46.884,1214,squat,1.0,Bottom,75.83,161.26,5,1.0,
46.919,1215,squat,1.0,Bottom,75.65,161.03,5,1.0,
46.966,1216,squat,1.0,Bottom,75.5,160.74,5,1.0,
47.015,1217,squat,1.0,Bottom,75.41,160.41,5,1.0,
47.061,1218,squat,1.0,Bottom,75.35,160.17,5,1.0,
47.094,1219,squat,1.0,Bottom,75.31,159.95,5,1.0,
47.143,1220,squat,1.0,Bottom,75.29,159.82,5,1.0,
47.175,1221,squat,1.0,Bottom,75.28,159.71,5,1.0,
47.208,1222,squat,1.0,Bottom,75.3,159.61,5,1.0,
47.254,1223,squat,1.0,Bottom,75.32,159.56,5,1.0,
47.287,1224,squat,1.0,Bottom,75.32,159.49,5,1.0,
47.334,1225,squat,1.0,Bottom,75.32,159.42,5,1.0,
47.382,1226,squat,1.0,Bottom,75.33,159.34,5,1.0,
47.428,1227,squat,1.0,Bottom,75.4,159.26,5,1.0,
47.459,1228,squat,1.0,Bottom,75.55,159.24,5,1.0,
47.49,1229,squat,1.0,Bottom,75.74,159.31,5,1.0,
47.523,1230,squat,1.0,Bottom,75.93,159.4,5,1.0,
47.557,1231,squat,1.0,Bottom,76.08,159.51,5,1.0,
47.588,1232,squat,1.0,Bottom,76.2,159.63,5,1.0,
47.619,1233,squat,1.0,Bottom,76.28,159.72,5,1.0,
47.666,1234,squat,1.0,Bottom,76.31,159.82,5,1.0,
47.696,1235,squat,1.0,Bottom,76.3,159.91,5,1.0,
47.727,1236,squat,1.0,Bottom,76.24,160.0,5,1.0,
47.765,1237,squat,1.0,Bottom,76.09,160.08,5,1.0,
47.81,1238,squat,1.0,Bottom,75.92,160.15,5,1.0,
47.858,1239,squat,1.0,Bottom,75.67,160.22,5,1.0,
47.902,1240,squat,1.0,Bottom,75.36,160.29,5,1.0,
47.933,1241,squat,1.0,Bottom,75.02,160.35,5,1.0,
47.967,1242,squat,1.0,Bottom,74.65,160.4,5,1.0,
47.999,1243,squat,1.0,Bottom,74.33,160.45,5,1.0,
48.03,1244,squat,1.0,Bottom,74.04,160.49,5,1.0,
48.078,1245,squat,1.0,Bottom,73.8,160.51,5,1.0,
48.127,1246,squat,1.0,Bottom,73.59,160.52,5,1.0,
48.175,1247,squat,1.0,Bottom,73.41,160.51,5,1.0,
48.205,1248,squat,1.0,Bottom,73.27,160.5,5,1.0,
48.252,1249,squat,1.0,Bottom,73.15,160.47,5,1.0,
48.284,1250,squat,1.0,Bottom,73.08,160.48,5,1.0,
48.332,1251,squat,1.0,Bottom,73.03,160.51,5,1.0,
48.363,1252,squat,1.0,Bottom,73.02,160.55,5,1.0,
48.409,1253,squat,1.0,Bottom,73.02,160.59,5,1.0,
48.441,1254,squat,1.0,Bottom,73.04,160.66,5,1.0,
48.472,1255,squat,1.0,Bottom,73.06,160.76,5,1.0,
48.508,1256,squat,1.0,Bottom,73.09,160.88,5,1.0,
48.539,1257,squat,1.0,Bottom,73.14,160.96,5,1.0,
48.569,1258,squat,1.0,Bottom,73.24,160.96,5,1.0,
48.618,1259,squat,1.0,Bottom,73.38,160.93,5,1.0,
48.648,1260,squat,1.0,Bottom,73.55,160.88,5,1.0,
48.696,1261,squat,1.0,Bottom,73.74,160.81,5,1.0,
48.726,1262,squat,1.0,Bottom,73.91,160.75,5,1.0,
48.773,1263,squat,1.0,Bottom,74.06,160.72,5,1.0,
48.804,1264,squat,1.0,Bottom,74.17,160.71,5,1.0,
48.836,1265,squat,1.0,Bottom,74.26,160.73,5,1.0,
48.87,1266,squat,1.0,Bottom,74.33,160.77,5,1.0,
48.903,1267,squat,1.0,Bottom,74.39,160.81,5,1.0,
48.949,1268,squat,1.0,Bottom,74.43,160.86,5,1.0,
48.98,1269,squat,1.0,Bottom,74.47,160.89,5,1.0,
49.012,1270,squat,1.0,Bottom,74.52,160.87,5,1.0,
49.044,1271,squat,1.0,Bottom,74.78,160.84,5,1.0,
49.091,1272,squat,1.0,Bottom,75.38,160.6,5,1.0,
49.141,1273,squat,1.0,Bottom,76.35,160.78,5,1.0,
49.187,1274,squat,1.0,Bottom,78.12,160.98,5,1.0,
49.234,1275,squat,1.0,Ascending,80.49,150.4,5,1.0,
49.267,1276,squat,1.0,Ascending,82.65,153.68,5,1.0,
