time_s,frame_idx,exercise,conf,phase,knee_avg,elbow_avg,rep_count,score,warnings
28.49,839,pushup,1.0,Bottom,174.86,62.34,7,1.0,
28.521,840,pushup,1.0,Bottom,175.09,61.94,7,1.0,
28.553,841,pushup,1.0,Bottom,175.32,61.48,7,1.0,
28.584,842,pushup,1.0,Bottom,175.76,61.12,7,1.0,
28.616,843,pushup,1.0,Bottom,176.2,60.96,7,1.0,
28.648,844,pushup,1.0,Bottom,176.26,61.14,7,1.0,
28.679,845,pushup,1.0,Bottom,176.23,61.2,7,1.0,
28.71,846,pushup,1.0,Bottom,176.21,61.14,7,1.0,
28.742,847,pushup,1.0,Bottom,176.23,62.07,7,1.0,
28.773,848,pushup,1.0,Bottom,176.19,62.58,7,1.0,
28.806,849,pushup,1.0,Bottom,175.92,64.39,7,1.0,
28.838,850,pushup,1.0,Ascending,175.66,69.69,7,1.0,
28.868,851,pushup,1.0,Ascending,175.8,74.0,7,1.0,
28.899,852,pushup,1.0,Ascending,176.24,78.89,7,1.0,
28.931,853,pushup,1.0,Ascending,176.67,83.67,7,1.0,
28.963,854,pushup,1.0,Ascending,176.97,86.13,7,1.0,
28.995,855,pushup,1.0,Ascending,177.2,89.36,7,1.0,
29.026,856,pushup,1.0,Ascending,177.15,93.73,7,1.0,
29.058,857,pushup,1.0,Ascending,176.81,98.03,7,1.0,
29.088,858,pushup,1.0,Ascending,176.59,102.63,7,1.0,
29.12,859,pushup,1.0,Ascending,176.7,106.56,7,1.0,
29.151,860,pushup,1.0,Ascending,176.78,111.06,7,1.0,
29.183,861,pushup,1.0,Ascending,176.58,114.62,7,1.0,
29.214,862,pushup,1.0,Ascending,176.47,118.63,7,1.0,
29.245,863,pushup,1.0,Ascending,175.9,123.7,7,1.0,
29.277,864,pushup,1.0,Ascending,174.95,128.92,7,1.0,
29.308,865,pushup,1.0,Ascending,174.55,134.09,7,1.0,
29.34,866,pushup,1.0,Ascending,174.05,138.53,7,1.0,
29.37,867,pushup,1.0,Ascending,173.64,142.66,7,1.0,
29.4,868,pushup,1.0,Ascending,173.33,146.43,7,1.0,
29.432,869,pushup,1.0,Ascending,173.04,149.42,7,1.0,
29.464,870,pushup,1.0,Ascending,172.62,152.75,7,1.0,
29.495,871,pushup,1.0,Ascending,172.29,154.95,7,1.0,
29.527,872,pushup,1.0,Ascending,171.67,156.79,7,1.0,
29.559,873,pushup,1.0,Ascending,171.31,158.93,7,1.0,
29.591,874,pushup,1.0,Ascending,170.96,160.91,7,1.0,
29.623,875,pushup,1.0,Ascending,170.81,162.42,7,1.0,
29.655,876,pushup,1.0,Ascending,170.92,163.84,7,1.0,
29.759,877,pushup,1.0,Top,171.2,165.04,8,1.0,
29.788,878,pushup,1.0,Top,171.56,165.87,8,1.0,
29.831,879,pushup,1.0,Top,171.91,166.5,8,1.0,
29.863,880,pushup,1.0,Top,172.26,166.96,8,1.0,
29.895,881,pushup,1.0,Top,172.56,166.8,8,1.0,
29.927,882,pushup,1.0,Top,173.34,166.56,8,1.0,
29.959,883,pushup,1.0,Top,174.37,166.17,8,1.0,
29.991,884,pushup,1.0,Top,175.21,165.84,8,1.0,
30.023,885,pushup,1.0,Top,175.8,165.49,8,1.0,
30.055,886,pushup,1.0,Top,175.96,165.12,8,1.0,
30.086,887,pushup,1.0,Top,176.0,164.64,8,1.0,
30.118,888,pushup,1.0,Top,175.98,164.08,8,1.0,
30.15,889,pushup,1.0,Top,175.58,163.2,8,1.0,
30.181,890,pushup,1.0,Top,175.33,162.23,8,1.0,
30.213,891,pushup,1.0,Top,175.38,161.0,8,1.0,
30.244,892,pushup,1.0,Top,175.48,159.89,8,1.0,
30.276,893,pushup,1.0,Top,175.56,159.0,8,1.0,
30.309,894,pushup,1.0,Top,175.69,158.07,8,1.0,
30.34,895,pushup,1.0,Top,176.13,156.99,8,1.0,
30.371,896,pushup,1.0,Top,176.64,155.58,8,1.0,
30.403,897,pushup,1.0,Top,176.74,153.99,8,1.0,
30.435,898,pushup,1.0,Top,176.79,152.65,8,1.0,
30.467,899,pushup,1.0,Top,176.59,151.64,8,1.0,
30.499,900,pushup,1.0,Top,176.5,150.62,8,1.0,
30.531,901,pushup,1.0,Top,176.46,148.76,8,1.0,
30.563,902,pushup,1.0,Descending,176.54,146.54,8,1.0,
30.595,903,pushup,1.0,Descending,176.72,143.95,8,1.0,
30.628,904,pushup,1.0,Descending,176.72,141.87,8,1.0,
30.658,905,pushup,1.0,Descending,176.68,139.71,8,1.0,
30.69,906,pushup,1.0,Descending,177.28,137.29,8,1.0,
30.722,907,pushup,1.0,Descending,177.59,135.27,8,1.0,
30.754,908,pushup,1.0,Descending,177.75,132.89,8,1.0,
30.786,909,pushup,1.0,Descending,177.75,130.15,8,1.0,
30.818,910,pushup,1.0,Descending,177.65,126.89,8,1.0,
30.85,911,pushup,1.0,Descending,177.57,122.39,8,1.0,
30.882,912,pushup,1.0,Descending,177.34,114.72,8,1.0,
30.913,913,pushup,1.0,Descending,176.96,106.08,8,1.0,
30.945,914,pushup,1.0,Descending,176.63,99.08,8,1.0,
30.977,915,pushup,1.0,Descending,176.62,93.84,8,1.0,
31.009,916,pushup,1.0,Descending,176.6,90.59,8,1.0,
31.041,917,pushup,1.0,Descending,176.85,92.08,8,1.0,
31.072,918,pushup,1.0,Descending,177.03,93.16,8,1.0,
31.104,919,pushup,1.0,Descending,176.99,93.91,8,1.0,
31.136,920,pushup,1.0,Descending,176.99,94.13,8,1.0,
31.167,921,pushup,1.0,Descending,177.12,94.5,8,1.0,
31.199,922,pushup,1.0,Descending,177.28,94.45,8,1.0,
31.231,923,pushup,1.0,Descending,177.57,94.26,8,1.0,
31.263,924,pushup,1.0,Descending,177.85,93.29,8,1.0,
31.296,925,pushup,1.0,Descending,178.06,91.42,8,1.0,
31.328,926,pushup,1.0,Bottom,178.19,89.89,8,1.0,
31.359,927,pushup,1.0,Bottom,178.26,88.84,8,1.0,
31.391,928,pushup,1.0,Bottom,178.4,87.58,8,1.0,
31.423,929,pushup,1.0,Bottom,178.34,85.65,8,1.0,
31.454,930,pushup,1.0,Bottom,178.36,83.59,8,1.0,
31.485,931,pushup,1.0,Bottom,178.51,81.18,8,1.0,
31.517,932,pushup,1.0,Bottom,178.39,78.41,8,1.0,
31.548,933,pushup,1.0,Bottom,177.98,76.28,8,1.0,
31.578,934,pushup,1.0,Bottom,177.52,74.76,8,1.0,
31.61,935,pushup,1.0,Bottom,177.17,72.91,8,1.0,
31.642,936,pushup,1.0,Bottom,176.96,71.5,8,1.0,
31.674,937,pushup,1.0,Bottom,176.77,70.27,8,1.0,
31.704,938,pushup,1.0,Bottom,176.67,69.1,8,1.0,
31.734,939,pushup,1.0,Bottom,176.63,69.76,8,1.0,
31.766,940,pushup,1.0,Bottom,176.45,69.43,8,1.0,
31.797,941,pushup,1.0,Bottom,176.13,69.12,8,1.0,
31.828,942,pushup,1.0,Bottom,175.82,68.72,8,1.0,
31.86,943,pushup,1.0,Bottom,175.62,68.21,8,1.0,
31.891,944,pushup,1.0,Bottom,175.43,67.74,8,1.0,
31.923,945,pushup,1.0,Bottom,175.35,67.43,8,1.0,
31.955,946,pushup,1.0,Bottom,175.47,67.29,8,1.0,
31.986,947,pushup,1.0,Bottom,175.79,67.22,8,1.0,
32.018,948,pushup,1.0,Bottom,176.06,68.41,8,1.0,
32.05,949,pushup,1.0,Bottom,176.17,69.87,8,1.0,
32.08,950,pushup,1.0,Bottom,176.32,70.97,8,1.0,
32.111,951,pushup,1.0,Bottom,176.41,71.12,8,1.0,
32.143,952,pushup,1.0,Bottom,176.34,71.66,8,1.0,
32.174,953,pushup,1.0,Bottom,176.23,72.22,8,1.0,
32.205,954,pushup,1.0,Bottom,176.18,72.65,8,1.0,
32.237,955,pushup,1.0,Ascending,175.78,75.43,8,1.0,
32.269,956,pushup,1.0,Ascending,175.29,78.18,8,1.0,
32.299,957,pushup,1.0,Ascending,174.81,81.82,8,1.0,
32.332,958,pushup,1.0,Ascending,174.96,86.22,8,1.0,
32.362,959,pushup,1.0,Ascending,175.5,90.84,8,1.0,
32.394,960,pushup,1.0,Ascending,175.89,95.76,8,1.0,
32.424,961,pushup,1.0,Ascending,176.14,98.41,8,1.0,
32.456,962,pushup,1.0,Ascending,176.69,100.66,8,1.0,
32.486,963,pushup,1.0,Ascending,176.15,99.96,8,1.0,
32.517,964,pushup,1.0,Ascending,175.95,103.19,8,1.0,
32.549,965,pushup,1.0,Ascending,175.63,109.33,8,1.0,
32.58,966,pushup,1.0,Ascending,175.1,116.47,8,1.0,
32.61,967,pushup,1.0,Ascending,174.87,122.05,8,1.0,
32.642,968,pushup,1.0,Ascending,175.0,125.78,8,1.0,
32.673,969,pushup,1.0,Ascending,174.66,129.92,8,1.0,
32.704,970,pushup,1.0,Ascending,174.02,134.56,8,1.0,
32.737,971,pushup,1.0,Ascending,173.75,139.82,8,1.0,
32.768,972,pushup,1.0,Ascending,173.47,144.82,8,1.0,
32.8,973,pushup,1.0,Ascending,173.32,148.98,8,1.0,
32.831,974,pushup,1.0,Ascending,172.77,152.9,8,1.0,
32.864,975,pushup,1.0,Ascending,172.39,156.33,8,1.0,
32.893,976,pushup,1.0,Ascending,172.22,158.89,8,1.0,
32.926,977,pushup,1.0,Ascending,171.78,161.05,8,1.0,
32.958,978,pushup,1.0,Ascending,171.75,162.81,8,1.0,
32.988,979,pushup,1.0,Ascending,172.22,164.21,8,1.0,
33.091,980,pushup,1.0,Top,173.0,165.33,9,1.0,
33.119,981,pushup,1.0,Top,173.6,166.14,9,1.0,
33.161,982,pushup,1.0,Top,173.87,166.77,9,1.0,
33.193,983,pushup,1.0,Top,174.34,167.22,9,1.0,
33.224,984,pushup,1.0,Top,174.74,167.91,9,1.0,
33.256,985,pushup,1.0,Top,175.03,168.52,9,1.0,
33.288,986,pushup,1.0,Top,175.18,168.81,9,1.0,
33.32,987,pushup,1.0,Top,175.27,168.88,9,1.0,
33.351,988,pushup,1.0,Top,175.29,168.88,9,1.0,
33.382,989,pushup,1.0,Top,175.43,168.85,9,1.0,
33.413,990,pushup,1.0,Top,175.64,168.81,9,1.0,
33.445,991,pushup,1.0,Top,175.75,168.66,9,1.0,
33.475,992,pushup,1.0,Top,175.8,168.52,9,1.0,
33.507,993,pushup,1.0,Top,175.79,168.37,9,1.0,
33.538,994,pushup,1.0,Top,175.73,168.14,9,1.0,
33.57,995,pushup,1.0,Top,175.69,167.57,9,1.0,
33.601,996,pushup,1.0,Top,175.65,166.96,9,1.0,
33.633,997,pushup,1.0,Top,175.47,166.03,9,1.0,
33.664,998,pushup,1.0,Top,175.27,165.04,9,1.0,
33.695,999,pushup,1.0,Top,174.93,164.22,9,1.0,
33.727,1000,pushup,1.0,Top,174.55,163.42,9,1.0,
33.759,1001,pushup,1.0,Top,174.19,162.39,9,1.0,
33.79,1002,pushup,1.0,Top,173.94,161.4,9,1.0,
33.822,1003,pushup,1.0,Top,173.75,160.34,9,1.0,
33.854,1004,pushup,1.0,Top,173.47,159.24,9,1.0,
33.885,1005,pushup,1.0,Top,173.13,158.05,9,1.0,
33.915,1006,pushup,1.0,Top,173.28,156.41,9,1.0,
33.948,1007,pushup,1.0,Top,173.67,154.91,9,1.0,
33.978,1008,pushup,1.0,Top,174.01,153.92,9,1.0,
34.009,1009,pushup,1.0,Top,174.08,152.97,9,1.0,
34.042,1010,pushup,1.0,Top,174.02,151.99,9,1.0,
34.073,1011,pushup,1.0,Top,173.99,150.38,9,1.0,
34.104,1012,pushup,1.0,Descending,174.28,148.34,9,1.0,
34.136,1013,pushup,1.0,Descending,174.9,146.92,9,1.0,
34.168,1014,pushup,1.0,Descending,175.45,145.51,9,1.0,
34.199,1015,pushup,1.0,Descending,175.9,144.39,9,1.0,
34.231,1016,pushup,1.0,Descending,176.16,143.33,9,1.0,
34.263,1017,pushup,1.0,Descending,176.68,142.06,9,1.0,
34.295,1018,pushup,1.0,Descending,177.0,140.7,9,1.0,
34.327,1019,pushup,1.0,Descending,177.29,139.07,9,1.0,
34.357,1020,pushup,1.0,Descending,177.34,137.61,9,1.0,
34.39,1021,pushup,1.0,Descending,177.53,135.98,9,1.0,
34.42,1022,pushup,1.0,Descending,177.76,135.03,9,1.0,
34.452,1023,pushup,1.0,Descending,177.85,133.17,9,1.0,
34.484,1024,pushup,1.0,Descending,177.37,130.52,9,1.0,
34.515,1025,pushup,1.0,Descending,177.04,128.86,9,1.0,
34.545,1026,pushup,1.0,Descending,176.72,126.43,9,1.0,
34.576,1027,pushup,1.0,Descending,176.29,123.52,9,1.0,
34.608,1028,pushup,1.0,Descending,175.85,116.9,9,1.0,
34.64,1029,pushup,1.0,Descending,175.49,112.03,9,1.0,
34.671,1030,pushup,1.0,Descending,175.3,109.04,9,1.0,
34.703,1031,pushup,1.0,Descending,175.21,107.24,9,1.0,
34.736,1032,pushup,1.0,Descending,175.31,105.82,9,1.0,
34.767,1033,pushup,1.0,Descending,175.64,105.04,9,1.0,
34.798,1034,pushup,1.0,Descending,175.69,104.42,9,1.0,
34.828,1035,pushup,1.0,Descending,175.76,103.66,9,1.0,
34.859,1036,pushup,1.0,Descending,175.81,102.89,9,1.0,
34.891,1037,pushup,1.0,Descending,176.12,101.64,9,1.0,
34.921,1038,pushup,1.0,Descending,176.43,100.48,9,1.0,
34.951,1039,pushup,1.0,Descending,176.75,99.02,9,1.0,
34.983,1040,pushup,1.0,Descending,177.08,97.19,9,1.0,
35.014,1041,pushup,1.0,Descending,177.16,94.77,9,1.0,
35.046,1042,pushup,1.0,Descending,177.45,92.36,9,1.0,
35.076,1043,pushup,1.0,Descending,177.75,90.09,9,1.0,
35.108,1044,pushup,1.0,Descending,178.09,88.08,9,1.0,
35.139,1045,pushup,1.0,Descending,178.25,85.93,9,1.0,
35.17,1046,pushup,1.0,Descending,178.44,83.74,9,1.0,
35.201,1047,pushup,1.0,Descending,178.58,81.04,9,1.0,
35.233,1048,pushup,1.0,Descending,178.58,78.24,9,1.0,
35.266,1049,pushup,1.0,Descending,178.39,75.43,9,1.0,
35.298,1050,pushup,1.0,Descending,178.21,73.11,9,1.0,
35.328,1051,pushup,1.0,Descending,178.05,71.08,9,1.0,
35.36,1052,pushup,1.0,Bottom,177.89,69.2,9,1.0,
35.392,1053,pushup,1.0,Bottom,177.84,67.12,9,1.0,
35.423,1054,pushup,1.0,Bottom,177.73,65.24,9,1.0,
35.454,1055,pushup,1.0,Bottom,177.59,64.51,9,1.0,
35.486,1056,pushup,1.0,Bottom,177.53,64.16,9,1.0,
35.517,1057,pushup,1.0,Bottom,177.48,63.82,9,1.0,
35.549,1058,pushup,1.0,Bottom,177.57,63.4,9,1.0,
35.579,1059,pushup,1.0,Bottom,177.62,63.08,9,1.0,
35.61,1060,pushup,1.0,Bottom,177.62,62.63,9,1.0,
35.641,1061,pushup,1.0,Bottom,177.6,61.36,9,1.0,
35.673,1062,pushup,1.0,Bottom,177.65,60.36,9,1.0,
35.704,1063,pushup,1.0,Bottom,177.64,59.87,9,1.0,
35.736,1064,pushup,1.0,Bottom,177.48,60.28,9,1.0,
35.769,1065,pushup,1.0,Bottom,177.39,60.78,9,1.0,
35.8,1066,pushup,1.0,Bottom,177.31,61.16,9,1.0,
35.83,1067,pushup,1.0,Bottom,177.2,60.9,9,1.0,
35.863,1068,pushup,1.0,Bottom,177.23,60.47,9,1.0,
35.894,1069,pushup,1.0,Bottom,177.12,61.37,9,1.0,
35.924,1070,pushup,1.0,Bottom,176.69,61.83,9,1.0,
35.956,1071,pushup,1.0,Bottom,176.35,62.19,9,1.0,
35.988,1072,pushup,1.0,Ascending,176.0,64.73,9,1.0,
36.02,1073,pushup,1.0,Ascending,175.47,69.29,9,1.0,
36.051,1074,pushup,1.0,Ascending,175.92,75.08,9,1.0,
36.083,1075,pushup,1.0,Ascending,176.21,80.93,9,1.0,
36.114,1076,pushup,1.0,Ascending,176.64,86.51,9,1.0,
36.145,1077,pushup,1.0,Ascending,176.93,89.96,9,1.0,
36.178,1078,pushup,1.0,Ascending,176.66,94.6,9,1.0,
36.208,1079,pushup,1.0,Ascending,175.97,98.71,9,1.0,
36.241,1080,pushup,1.0,Ascending,175.64,102.34,9,1.0,
36.273,1081,pushup,1.0,Ascending,175.53,106.19,9,1.0,
36.305,1082,pushup,1.0,Ascending,175.34,111.05,9,1.0,
36.336,1083,pushup,1.0,Ascending,174.97,116.61,9,1.0,
36.368,1084,pushup,1.0,Ascending,174.81,121.32,9,1.0,
36.398,1085,pushup,1.0,Ascending,174.67,125.9,9,1.0,
36.429,1086,pushup,1.0,Ascending,174.76,130.34,9,1.0,
36.46,1087,pushup,1.0,Ascending,174.55,134.74,9,1.0,
36.492,1088,pushup,1.0,Ascending,174.75,137.72,9,1.0,
36.524,1089,pushup,1.0,Ascending,174.55,140.96,9,1.0,
36.555,1090,pushup,1.0,Ascending,174.49,144.95,9,1.0,
36.586,1091,pushup,1.0,Ascending,174.18,149.2,9,1.0,
36.617,1092,pushup,1.0,Ascending,173.88,152.52,9,1.0,
36.649,1093,pushup,1.0,Ascending,173.67,155.56,9,1.0,
36.681,1094,pushup,1.0,Ascending,173.44,157.8,9,1.0,
36.713,1095,pushup,1.0,Ascending,173.48,160.14,9,1.0,
36.744,1096,pushup,1.0,Ascending,173.47,161.95,9,1.0,
36.775,1097,pushup,1.0,Ascending,173.48,163.51,9,1.0,
36.807,1098,pushup,1.0,Ascending,173.94,164.8,9,1.0,
36.909,1099,pushup,1.0,Top,174.36,165.82,10,1.0,
36.937,1100,pushup,1.0,Top,174.91,166.66,10,1.0,
36.979,1101,pushup,1.0,Top,175.54,167.4,10,1.0,
37.01,1102,pushup,1.0,Top,175.75,167.94,10,1.0,
37.042,1103,pushup,1.0,Top,175.76,168.43,10,1.0,
37.075,1104,pushup,1.0,Top,175.62,168.76,10,1.0,
37.12,1105,pushup,1.0,Top,175.25,168.94,10,1.0,
37.152,1106,pushup,1.0,Top,175.0,169.02,10,1.0,
37.184,1107,pushup,1.0,Top,174.84,169.16,10,1.0,
37.216,1108,pushup,1.0,Top,174.75,169.14,10,1.0,
37.247,1109,pushup,1.0,Top,174.69,168.94,10,1.0,
37.279,1110,pushup,1.0,Top,174.68,168.65,10,1.0,
37.31,1111,pushup,1.0,Top,174.69,168.35,10,1.0,
37.342,1112,pushup,1.0,Top,174.69,167.97,10,1.0,
37.373,1113,pushup,1.0,Top,174.83,167.38,10,1.0,
37.404,1114,pushup,1.0,Top,174.86,166.24,10,1.0,
37.435,1115,pushup,1.0,Top,174.91,165.12,10,1.0,
37.466,1116,pushup,1.0,Top,175.05,164.02,10,1.0,
37.498,1117,pushup,1.0,Top,175.18,163.04,10,1.0,
37.529,1118,pushup,1.0,Top,175.51,162.08,10,1.0,
37.561,1119,pushup,1.0,Top,175.93,160.89,10,1.0,
37.592,1120,pushup,1.0,Top,176.09,159.51,10,1.0,
37.624,1121,pushup,1.0,Top,176.19,158.14,10,1.0,
37.656,1122,pushup,1.0,Top,176.24,156.88,10,1.0,
37.685,1123,pushup,1.0,Top,176.25,155.75,10,1.0,
37.717,1124,pushup,1.0,Top,176.35,154.63,10,1.0,
37.749,1125,pushup,1.0,Top,176.84,153.49,10,1.0,
37.78,1126,pushup,1.0,Top,176.91,152.21,10,1.0,
37.812,1127,pushup,1.0,Top,176.64,150.53,10,1.0,
37.843,1128,pushup,1.0,Top,176.2,148.93,10,1.0,
37.874,1129,pushup,1.0,Top,175.63,147.29,10,1.0,
37.906,1130,pushup,1.0,Top,175.27,145.72,10,1.0,
37.937,1131,pushup,1.0,Top,175.05,144.08,10,1.0,
37.967,1132,pushup,1.0,Top,175.3,142.19,10,1.0,
38.0,1133,pushup,1.0,Top,175.95,140.22,10,1.0,
38.031,1134,pushup,1.0,Top,176.66,138.3,10,1.0,
38.062,1135,pushup,1.0,Descending,177.1,135.89,10,1.0,
38.094,1136,pushup,1.0,Descending,177.56,132.68,10,1.0,
38.124,1137,pushup,1.0,Descending,177.43,128.91,10,1.0,
38.156,1138,pushup,1.0,Descending,177.28,125.73,10,1.0,
38.187,1139,pushup,1.0,Descending,177.19,122.61,10,1.0,
38.218,1140,pushup,1.0,Descending,177.29,116.05,10,1.0,
38.249,1141,pushup,1.0,Descending,177.01,109.85,10,1.0,
38.281,1142,pushup,1.0,Descending,176.54,103.35,10,1.0,
38.312,1143,pushup,1.0,Descending,176.12,102.21,10,1.0,
38.344,1144,pushup,1.0,Descending,175.73,101.7,10,1.0,
38.375,1145,pushup,1.0,Descending,175.73,101.78,10,1.0,
38.405,1146,pushup,1.0,Descending,176.02,102.35,10,1.0,
38.437,1147,pushup,1.0,Descending,176.37,102.89,10,1.0,
38.468,1148,pushup,1.0,Descending,176.69,102.68,10,1.0,
38.499,1149,pushup,1.0,Descending,176.91,101.83,10,1.0,
38.53,1150,pushup,1.0,Descending,177.18,100.72,10,1.0,
38.562,1151,pushup,1.0,Descending,177.46,99.18,10,1.0,
38.593,1152,pushup,1.0,Descending,177.76,97.11,10,1.0,
38.623,1153,pushup,1.0,Descending,177.86,95.26,10,1.0,
38.654,1154,pushup,1.0,Descending,177.76,93.36,10,1.0,
38.685,1155,pushup,1.0,Descending,177.71,92.13,10,1.0,
38.716,1156,pushup,1.0,Descending,177.63,90.16,10,1.0,
38.748,1157,pushup,1.0,Descending,177.68,87.93,10,1.0,
38.778,1158,pushup,1.0,Descending,177.87,85.34,10,1.0,
38.81,1159,pushup,1.0,Descending,178.28,82.93,10,1.0,
38.841,1160,pushup,1.0,Bottom,178.32,81.16,10,1.0,
38.873,1161,pushup,1.0,Bottom,178.2,79.32,10,1.0,
38.904,1162,pushup,1.0,Bottom,177.95,77.57,10,1.0,
38.936,1163,pushup,1.0,Bottom,177.74,75.85,10,1.0,
38.967,1164,pushup,1.0,Bottom,177.65,74.34,10,1.0,
38.999,1165,pushup,1.0,Bottom,177.48,73.09,10,1.0,
39.03,1166,pushup,1.0,Bottom,177.4,72.71,10,1.0,
39.062,1167,pushup,1.0,Bottom,177.28,72.78,10,1.0,
39.093,1168,pushup,1.0,Bottom,177.09,71.62,10,1.0,
39.124,1169,pushup,1.0,Bottom,176.87,70.63,10,1.0,
39.155,1170,pushup,1.0,Bottom,177.03,70.01,10,1.0,
39.186,1171,pushup,1.0,Bottom,177.16,69.1,10,1.0,
39.218,1172,pushup,1.0,Bottom,176.98,68.67,10,1.0,
39.25,1173,pushup,1.0,Bottom,176.74,66.59,10,1.0,
39.281,1174,pushup,1.0,Bottom,176.59,64.98,10,1.0,
39.314,1175,pushup,1.0,Bottom,176.69,63.69,10,1.0,
39.345,1176,pushup,1.0,Bottom,176.95,62.74,10,1.0,
39.378,1177,pushup,1.0,Bottom,176.95,62.64,10,1.0,
39.408,1178,pushup,1.0,Bottom,176.44,64.16,10,1.0,
39.439,1179,pushup,1.0,Ascending,175.51,67.9,10,1.0,
39.47,1180,pushup,1.0,Ascending,174.92,73.34,10,1.0,
39.502,1181,pushup,1.0,Ascending,174.46,79.09,10,1.0,
39.534,1182,pushup,1.0,Ascending,174.77,83.68,10,1.0,
39.565,1183,pushup,1.0,Ascending,175.18,88.6,10,1.0,
39.595,1184,pushup,1.0,Ascending,175.71,92.31,10,1.0,
39.627,1185,pushup,1.0,Ascending,175.69,96.59,10,1.0,
39.658,1186,pushup,1.0,Ascending,176.09,99.68,10,1.0,
39.689,1187,pushup,1.0,Ascending,176.25,102.81,10,1.0,
39.721,1188,pushup,1.0,Ascending,176.02,106.9,10,1.0,
39.753,1189,pushup,1.0,Ascending,175.94,111.72,10,1.0,
39.784,1190,pushup,1.0,Ascending,175.78,116.84,10,1.0,
39.816,1191,pushup,1.0,Ascending,175.95,120.77,10,1.0,
39.847,1192,pushup,1.0,Ascending,176.12,123.85,10,1.0,
39.879,1193,pushup,1.0,Ascending,175.95,127.15,10,1.0,
39.91,1194,pushup,1.0,Ascending,175.72,131.2,10,1.0,
39.942,1195,pushup,1.0,Ascending,175.54,134.91,10,1.0,
39.973,1196,pushup,1.0,Ascending,175.33,138.97,10,1.0,
40.004,1197,pushup,1.0,Ascending,175.0,142.44,10,1.0,
40.036,1198,pushup,1.0,Ascending,174.41,146.45,10,1.0,
40.068,1199,pushup,1.0,Ascending,174.22,149.14,10,1.0,
40.098,1200,pushup,1.0,Ascending,174.06,151.68,10,1.0,
40.13,1201,pushup,1.0,Ascending,174.01,154.09,10,1.0,
40.162,1202,pushup,1.0,Ascending,173.97,156.45,10,1.0,
40.194,1203,pushup,1.0,Ascending,173.83,158.34,10,1.0,
40.224,1204,pushup,1.0,Ascending,173.91,160.0,10,1.0,
40.256,1205,pushup,1.0,Ascending,174.12,161.51,10,1.0,
40.288,1206,pushup,1.0,Ascending,174.27,162.8,10,1.0,
40.319,1207,pushup,1.0,Ascending,174.6,163.84,10,1.0,
40.351,1208,pushup,1.0,Ascending,174.91,164.77,10,1.0,
40.454,1209,pushup,1.0,Top,175.13,165.59,11,1.0,
40.482,1210,pushup,1.0,Top,175.29,166.24,11,1.0,
40.51,1211,pushup,1.0,Top,175.52,166.69,11,1.0,
40.541,1212,pushup,1.0,Top,175.73,167.0,11,1.0,
40.572,1213,pushup,1.0,Top,175.77,167.21,11,1.0,
40.604,1214,pushup,1.0,Top,175.78,167.3,11,1.0,
40.637,1215,pushup,1.0,Top,175.76,167.35,11,1.0,
40.667,1216,pushup,1.0,Top,175.68,167.33,11,1.0,
40.699,1217,pushup,1.0,Top,175.58,166.88,11,1.0,
40.73,1218,pushup,1.0,Top,175.44,166.05,11,1.0,
40.761,1219,pushup,1.0,Top,175.34,165.22,11,1.0,
40.794,1220,pushup,1.0,Top,175.33,164.29,11,1.0,
40.824,1221,pushup,1.0,Top,175.4,163.23,11,1.0,
40.855,1222,pushup,1.0,Top,175.41,162.27,11,1.0,
40.886,1223,pushup,1.0,Top,175.33,161.38,11,1.0,
40.918,1224,pushup,1.0,Top,175.31,160.36,11,1.0,
40.949,1225,pushup,1.0,Top,175.51,159.31,11,1.0,
40.981,1226,pushup,1.0,Top,175.74,158.1,11,1.0,
41.012,1227,pushup,1.0,Top,176.01,156.88,11,1.0,
41.044,1228,pushup,1.0,Top,176.28,155.43,11,1.0,
41.074,1229,pushup,1.0,Top,176.43,153.43,11,1.0,
41.106,1230,pushup,1.0,Top,176.72,151.84,11,1.0,
41.137,1231,pushup,1.0,Top,176.99,150.18,11,1.0,
41.169,1232,pushup,1.0,Top,177.25,148.44,11,1.0,
41.201,1233,pushup,1.0,Top,177.63,146.63,11,1.0,
41.233,1234,pushup,1.0,Top,177.89,144.74,11,1.0,
41.264,1235,pushup,1.0,Descending,178.08,142.27,11,1.0,
41.296,1236,pushup,1.0,Descending,178.25,140.55,11,1.0,
41.328,1237,pushup,1.0,Descending,178.43,138.64,11,1.0,
41.359,1238,pushup,1.0,Descending,178.5,136.98,11,1.0,
41.392,1239,pushup,1.0,Descending,178.59,134.78,11,1.0,
41.423,1240,pushup,1.0,Descending,178.39,131.33,11,1.0,
41.456,1241,pushup,1.0,Descending,177.99,128.39,11,1.0,
41.487,1242,pushup,1.0,Descending,177.64,125.39,11,1.0,
41.518,1243,pushup,1.0,Descending,177.25,120.14,11,1.0,
41.549,1244,pushup,1.0,Descending,176.94,115.11,11,1.0,
41.58,1245,pushup,1.0,Descending,176.61,111.17,11,1.0,
41.612,1246,pushup,1.0,Descending,176.54,109.85,11,1.0,
41.643,1247,pushup,1.0,Descending,176.52,109.01,11,1.0,
41.675,1248,pushup,1.0,Descending,176.52,106.23,11,1.0,
41.707,1249,pushup,1.0,Descending,176.52,103.92,11,1.0,
41.737,1250,pushup,1.0,Descending,176.6,103.6,11,1.0,
41.769,1251,pushup,1.0,Descending,176.63,103.14,11,1.0,
